DateStart;DateTimeStart;SUM_of_IsDP
08JUN2026;08JUN2026:17:33:54.121763;1
08JUN2026;08JUN2026:17:33:58.084023;1
08JUN2026;08JUN2026:17:34:41.145396;1
08JUN2026;08JUN2026:17:35:44.636110;1
08JUN2026;08JUN2026:17:35:45.868946;1
08JUN2026;08JUN2026:17:37:48.371488;1
08JUN2026;08JUN2026:17:38:54.994562;1
08JUN2026;08JUN2026:17:39:56.151178;1
08JUN2026;08JUN2026:17:40:33.797710;1
08JUN2026;08JUN2026:17:40:36.760049;1
08JUN2026;08JUN2026:17:41:14.742988;1
08JUN2026;08JUN2026:17:42:32.373343;1
08JUN2026;08JUN2026:17:43:12.159497;1
08JUN2026;08JUN2026:17:44:11.652543;1
08JUN2026;08JUN2026:17:44:14.075380;1
08JUN2026;08JUN2026:17:44:19.517520;1
08JUN2026;08JUN2026:17:44:35.040901;1
08JUN2026;08JUN2026:17:44:42.085168;1
08JUN2026;08JUN2026:17:45:30.987922;1
08JUN2026;08JUN2026:17:45:48.399676;1
08JUN2026;08JUN2026:17:45:58.085382;1
08JUN2026;08JUN2026:17:45:58.472091;1
08JUN2026;08JUN2026:17:46:08.861943;1
08JUN2026;08JUN2026:17:47:00.676466;1
08JUN2026;08JUN2026:17:47:00.778239;1
08JUN2026;08JUN2026:17:47:11.995112;1
08JUN2026;08JUN2026:17:47:17.155570;1
08JUN2026;08JUN2026:17:47:24.849419;1
08JUN2026;08JUN2026:17:47:39.252190;1
08JUN2026;08JUN2026:17:48:03.018208;1
08JUN2026;08JUN2026:17:49:15.082702;1
08JUN2026;08JUN2026:17:49:18.511337;1
08JUN2026;08JUN2026:17:49:34.599511;1
08JUN2026;08JUN2026:17:50:08.448950;1
08JUN2026;08JUN2026:17:50:08.652606;1
08JUN2026;08JUN2026:17:51:59.578590;1
08JUN2026;08JUN2026:17:52:44.549629;1
08JUN2026;08JUN2026:17:52:45.290322;1
08JUN2026;08JUN2026:17:53:20.783331;1
08JUN2026;08JUN2026:17:53:23.696745;1
08JUN2026;08JUN2026:17:53:23.902384;1
08JUN2026;08JUN2026:17:53:36.376608;1
08JUN2026;08JUN2026:17:53:51.075616;1
08JUN2026;08JUN2026:17:54:50.736009;1
08JUN2026;08JUN2026:17:55:46.235918;1
08JUN2026;08JUN2026:17:55:59.616431;1
08JUN2026;08JUN2026:17:56:19.769479;1
08JUN2026;08JUN2026:17:56:53.987548;1
08JUN2026;08JUN2026:17:57:48.613831;1
08JUN2026;08JUN2026:17:57:56.192650;1
08JUN2026;08JUN2026:17:57:58.626296;1
08JUN2026;08JUN2026:17:58:07.807846;1
08JUN2026;08JUN2026:17:59:35.876311;1
08JUN2026;08JUN2026:17:59:50.984870;1
08JUN2026;08JUN2026:17:59:52.510595;1
08JUN2026;08JUN2026:18:01:45.833853;1
08JUN2026;08JUN2026:18:02:50.037237;1
08JUN2026;08JUN2026:18:03:20.664138;1
08JUN2026;08JUN2026:18:04:28.387098;1
08JUN2026;08JUN2026:18:05:57.432593;1
08JUN2026;08JUN2026:18:06:43.408997;1
08JUN2026;08JUN2026:18:06:43.525266;1
08JUN2026;08JUN2026:18:08:30.138877;1
08JUN2026;08JUN2026:18:08:49.813454;1
08JUN2026;08JUN2026:18:09:40.339504;1
08JUN2026;08JUN2026:18:10:32.104697;1
08JUN2026;08JUN2026:18:10:32.851867;1
08JUN2026;08JUN2026:18:11:41.653083;1
08JUN2026;08JUN2026:18:12:17.488518;1
08JUN2026;08JUN2026:18:12:32.987248;1
08JUN2026;08JUN2026:18:13:04.964140;1
08JUN2026;08JUN2026:18:13:06.385081;1
08JUN2026;08JUN2026:18:13:29.681814;1
08JUN2026;08JUN2026:18:13:57.222656;1
08JUN2026;08JUN2026:18:14:25.729491;1
08JUN2026;08JUN2026:18:14:37.109144;1
08JUN2026;08JUN2026:18:14:53.629450;1
08JUN2026;08JUN2026:18:15:11.202915;1
08JUN2026;08JUN2026:18:16:51.672061;1
08JUN2026;08JUN2026:18:17:25.284746;1
08JUN2026;08JUN2026:18:17:47.442650;1
08JUN2026;08JUN2026:18:19:01.724682;1
08JUN2026;08JUN2026:18:19:22.200701;1
08JUN2026;08JUN2026:18:20:12.758212;1
08JUN2026;08JUN2026:18:20:20.071352;1
08JUN2026;08JUN2026:18:20:59.419483;1
08JUN2026;08JUN2026:18:21:55.151164;1
08JUN2026;08JUN2026:18:22:20.846517;1
08JUN2026;08JUN2026:18:22:24.289026;1
08JUN2026;08JUN2026:18:23:10.864171;1
08JUN2026;08JUN2026:18:23:54.828975;1
08JUN2026;08JUN2026:18:24:14.829042;1
08JUN2026;08JUN2026:18:24:15.635208;1
08JUN2026;08JUN2026:18:24:51.392449;1
08JUN2026;08JUN2026:18:25:21.108755;1
08JUN2026;08JUN2026:18:25:30.955952;1
08JUN2026;08JUN2026:18:25:54.197515;1
08JUN2026;08JUN2026:18:26:45.054477;1
08JUN2026;08JUN2026:18:27:01.932584;1
08JUN2026;08JUN2026:18:27:29.689628;1
08JUN2026;08JUN2026:18:28:26.777713;1
08JUN2026;08JUN2026:18:29:00.164025;1
08JUN2026;08JUN2026:18:29:42.589533;1
08JUN2026;08JUN2026:18:30:06.616176;1
08JUN2026;08JUN2026:18:30:13.555150;1
08JUN2026;08JUN2026:18:30:23.461247;1
08JUN2026;08JUN2026:18:31:22.383258;1
08JUN2026;08JUN2026:18:31:43.326831;1
08JUN2026;08JUN2026:18:31:44.225720;1
08JUN2026;08JUN2026:18:31:59.942752;1
08JUN2026;08JUN2026:18:32:13.118155;1
08JUN2026;08JUN2026:18:32:21.786168;1
08JUN2026;08JUN2026:18:32:51.194974;1
08JUN2026;08JUN2026:18:33:34.427870;1
08JUN2026;08JUN2026:18:33:56.176506;1
08JUN2026;08JUN2026:18:34:42.419927;1
08JUN2026;08JUN2026:18:35:02.512178;1
08JUN2026;08JUN2026:18:35:32.580407;1
08JUN2026;08JUN2026:18:36:26.148783;1
08JUN2026;08JUN2026:18:37:37.775573;1
08JUN2026;08JUN2026:18:39:27.864001;1
08JUN2026;08JUN2026:18:39:33.257964;1
08JUN2026;08JUN2026:18:39:37.062772;1
08JUN2026;08JUN2026:18:40:04.507741;1
08JUN2026;08JUN2026:18:40:24.630957;1
08JUN2026;08JUN2026:18:40:32.930249;1
08JUN2026;08JUN2026:18:41:33.002588;1
08JUN2026;08JUN2026:18:41:44.187852;1
08JUN2026;08JUN2026:18:42:14.708306;1
08JUN2026;08JUN2026:18:42:19.039631;1
08JUN2026;08JUN2026:18:42:48.321056;1
08JUN2026;08JUN2026:18:42:55.970598;1
08JUN2026;08JUN2026:18:44:21.373161;1
08JUN2026;08JUN2026:18:44:21.912384;1
08JUN2026;08JUN2026:18:44:57.319033;1
08JUN2026;08JUN2026:18:45:05.112933;1
08JUN2026;08JUN2026:18:45:34.098738;1
08JUN2026;08JUN2026:18:46:00.672950;1
08JUN2026;08JUN2026:18:46:06.409057;1
08JUN2026;08JUN2026:18:46:38.281052;1
08JUN2026;08JUN2026:18:47:00.639464;1
08JUN2026;08JUN2026:18:47:41.829506;1
08JUN2026;08JUN2026:18:48:10.993963;1
08JUN2026;08JUN2026:18:48:33.106488;1
08JUN2026;08JUN2026:18:50:16.401243;1
08JUN2026;08JUN2026:18:50:17.354879;1
08JUN2026;08JUN2026:18:50:43.416076;1
08JUN2026;08JUN2026:18:50:45.223133;1
08JUN2026;08JUN2026:18:51:34.701322;1
08JUN2026;08JUN2026:18:53:22.129828;1
08JUN2026;08JUN2026:18:53:23.918544;1
08JUN2026;08JUN2026:18:53:39.626331;1
08JUN2026;08JUN2026:18:53:49.704417;1
08JUN2026;08JUN2026:18:54:15.651396;1
08JUN2026;08JUN2026:18:54:15.712234;1
08JUN2026;08JUN2026:18:55:11.229576;1
08JUN2026;08JUN2026:18:55:32.560221;1
08JUN2026;08JUN2026:18:55:43.833981;1
08JUN2026;08JUN2026:18:56:17.562339;1
08JUN2026;08JUN2026:18:56:40.022920;1
08JUN2026;08JUN2026:18:57:21.027467;1
08JUN2026;08JUN2026:18:57:23.771402;1
08JUN2026;08JUN2026:18:57:54.842541;1
08JUN2026;08JUN2026:18:57:55.069372;1
08JUN2026;08JUN2026:18:58:02.698714;1
08JUN2026;08JUN2026:18:58:06.631079;1
08JUN2026;08JUN2026:18:58:07.644420;1
08JUN2026;08JUN2026:18:58:17.828023;1
08JUN2026;08JUN2026:18:59:15.771270;1
08JUN2026;08JUN2026:18:59:20.884810;1
08JUN2026;08JUN2026:18:59:23.354439;1
08JUN2026;08JUN2026:19:00:11.517554;1
08JUN2026;08JUN2026:19:00:55.634118;1
08JUN2026;08JUN2026:19:01:14.342367;1
08JUN2026;08JUN2026:19:01:49.284598;1
08JUN2026;08JUN2026:19:01:50.240006;1
08JUN2026;08JUN2026:19:02:44.515193;1
08JUN2026;08JUN2026:19:02:58.213130;1
08JUN2026;08JUN2026:19:03:13.048826;1
08JUN2026;08JUN2026:19:03:28.736673;1
08JUN2026;08JUN2026:19:03:29.179359;1
08JUN2026;08JUN2026:19:03:36.964297;1
08JUN2026;08JUN2026:19:04:33.235548;1
08JUN2026;08JUN2026:19:05:36.487122;1
08JUN2026;08JUN2026:19:05:47.122975;1
08JUN2026;08JUN2026:19:06:00.697928;1
08JUN2026;08JUN2026:19:06:06.794730;1
08JUN2026;08JUN2026:19:06:48.690919;1
08JUN2026;08JUN2026:19:07:05.933030;1
08JUN2026;08JUN2026:19:08:15.900521;1
08JUN2026;08JUN2026:19:08:20.734182;1
08JUN2026;08JUN2026:19:08:22.892206;1
08JUN2026;08JUN2026:19:08:38.854100;1
08JUN2026;08JUN2026:19:09:45.454138;1
08JUN2026;08JUN2026:19:10:57.911188;1
08JUN2026;08JUN2026:19:11:10.789596;1
08JUN2026;08JUN2026:19:11:31.229263;1
08JUN2026;08JUN2026:19:11:32.052116;1
08JUN2026;08JUN2026:19:11:38.541704;1
08JUN2026;08JUN2026:19:11:45.674333;1
08JUN2026;08JUN2026:19:12:15.720902;1
08JUN2026;08JUN2026:19:12:25.156341;1
08JUN2026;08JUN2026:19:12:46.327640;1
08JUN2026;08JUN2026:19:13:45.493443;1
08JUN2026;08JUN2026:19:14:05.862673;1
08JUN2026;08JUN2026:19:14:51.641360;1
08JUN2026;08JUN2026:19:15:34.099260;1
08JUN2026;08JUN2026:19:15:42.515952;1
08JUN2026;08JUN2026:19:15:49.890807;1
08JUN2026;08JUN2026:19:16:11.066487;1
08JUN2026;08JUN2026:19:16:33.232234;1
08JUN2026;08JUN2026:19:17:41.328915;1
08JUN2026;08JUN2026:19:17:50.236362;1
08JUN2026;08JUN2026:19:19:13.074030;1
08JUN2026;08JUN2026:19:19:15.463780;1
08JUN2026;08JUN2026:19:20:44.968999;1
08JUN2026;08JUN2026:19:20:56.398601;1
08JUN2026;08JUN2026:19:21:55.936097;1
08JUN2026;08JUN2026:19:21:57.216798;1
08JUN2026;08JUN2026:19:22:02.017284;1
08JUN2026;08JUN2026:19:22:14.075713;1
08JUN2026;08JUN2026:19:22:40.899257;1
08JUN2026;08JUN2026:19:23:36.212095;1
08JUN2026;08JUN2026:19:24:03.061649;1
08JUN2026;08JUN2026:19:25:34.562651;1
08JUN2026;08JUN2026:19:25:40.833414;1
08JUN2026;08JUN2026:19:26:16.156972;1
08JUN2026;08JUN2026:19:26:42.139485;1
08JUN2026;08JUN2026:19:27:19.270800;1
08JUN2026;08JUN2026:19:27:34.419096;1
08JUN2026;08JUN2026:19:28:23.864309;1
08JUN2026;08JUN2026:19:28:39.485073;1
08JUN2026;08JUN2026:19:28:58.520231;1
08JUN2026;08JUN2026:19:29:16.314169;1
08JUN2026;08JUN2026:19:29:24.141183;1
08JUN2026;08JUN2026:19:30:09.758989;1
08JUN2026;08JUN2026:19:31:05.652649;1
08JUN2026;08JUN2026:19:31:15.430933;1
08JUN2026;08JUN2026:19:31:40.188947;1
08JUN2026;08JUN2026:19:31:43.120529;1
08JUN2026;08JUN2026:19:32:56.612339;1
08JUN2026;08JUN2026:19:33:34.568299;1
08JUN2026;08JUN2026:19:33:39.255369;1
08JUN2026;08JUN2026:19:33:49.162313;1
08JUN2026;08JUN2026:19:33:58.388621;1
08JUN2026;08JUN2026:19:34:26.791757;1
08JUN2026;08JUN2026:19:34:32.508412;1
08JUN2026;08JUN2026:19:34:46.322202;1
08JUN2026;08JUN2026:19:34:49.051481;1
08JUN2026;08JUN2026:19:35:16.088877;1
08JUN2026;08JUN2026:19:35:46.494343;1
08JUN2026;08JUN2026:19:36:07.423483;1
08JUN2026;08JUN2026:19:36:14.928629;1
08JUN2026;08JUN2026:19:36:17.704846;1
08JUN2026;08JUN2026:19:36:18.980933;1
08JUN2026;08JUN2026:19:37:38.056787;1
08JUN2026;08JUN2026:19:38:18.235861;1
08JUN2026;08JUN2026:19:38:23.807937;1
08JUN2026;08JUN2026:19:38:23.952853;1
08JUN2026;08JUN2026:19:38:26.947594;1
08JUN2026;08JUN2026:19:38:45.964057;1
08JUN2026;08JUN2026:19:38:48.729526;1
08JUN2026;08JUN2026:19:39:21.233355;1
08JUN2026;08JUN2026:19:39:23.553834;1
08JUN2026;08JUN2026:19:39:43.307034;1
08JUN2026;08JUN2026:19:40:32.889587;1
08JUN2026;08JUN2026:19:41:20.657420;1
08JUN2026;08JUN2026:19:42:46.413755;1
08JUN2026;08JUN2026:19:42:57.235548;1
08JUN2026;08JUN2026:19:43:06.998294;1
08JUN2026;08JUN2026:19:43:51.676180;1
08JUN2026;08JUN2026:19:44:46.705240;1
08JUN2026;08JUN2026:19:45:15.362911;1
08JUN2026;08JUN2026:19:45:55.289157;1
08JUN2026;08JUN2026:19:47:03.789496;1
08JUN2026;08JUN2026:19:48:20.503116;1
08JUN2026;08JUN2026:19:48:40.701955;1
08JUN2026;08JUN2026:19:49:07.610267;1
08JUN2026;08JUN2026:19:49:31.396045;1
08JUN2026;08JUN2026:19:49:48.683034;1
08JUN2026;08JUN2026:19:50:08.269324;1
08JUN2026;08JUN2026:19:51:05.320998;1
08JUN2026;08JUN2026:19:51:48.342277;1
08JUN2026;08JUN2026:19:51:53.268854;1
08JUN2026;08JUN2026:19:52:10.557859;1
08JUN2026;08JUN2026:19:52:42.538805;1
08JUN2026;08JUN2026:19:52:51.493382;1
08JUN2026;08JUN2026:19:53:59.473867;1
08JUN2026;08JUN2026:19:54:05.796458;1
08JUN2026;08JUN2026:19:55:03.355004;1
08JUN2026;08JUN2026:19:55:11.899343;1
08JUN2026;08JUN2026:19:55:19.929373;1
08JUN2026;08JUN2026:19:56:17.022206;1
08JUN2026;08JUN2026:19:56:20.145623;1
08JUN2026;08JUN2026:19:56:59.709823;1
08JUN2026;08JUN2026:19:57:20.758408;1
08JUN2026;08JUN2026:19:58:40.451524;1
08JUN2026;08JUN2026:19:58:42.415880;1
08JUN2026;08JUN2026:19:59:49.061645;1
08JUN2026;08JUN2026:20:01:30.685442;1
08JUN2026;08JUN2026:20:01:47.236031;1
08JUN2026;08JUN2026:20:02:33.203325;1
08JUN2026;08JUN2026:20:05:00.715217;1
08JUN2026;08JUN2026:20:06:40.541498;1
08JUN2026;08JUN2026:20:07:26.975940;1
08JUN2026;08JUN2026:20:07:59.651296;1
08JUN2026;08JUN2026:20:08:05.679554;1
08JUN2026;08JUN2026:20:08:52.898588;1
08JUN2026;08JUN2026:20:09:37.621505;1
08JUN2026;08JUN2026:20:10:04.267394;1
08JUN2026;08JUN2026:20:11:17.582868;1
08JUN2026;08JUN2026:20:12:30.691543;1
08JUN2026;08JUN2026:20:13:37.579395;1
08JUN2026;08JUN2026:20:13:41.802694;1
08JUN2026;08JUN2026:20:14:09.800652;1
08JUN2026;08JUN2026:20:14:36.546743;1
08JUN2026;08JUN2026:20:15:10.551286;1
08JUN2026;08JUN2026:20:15:35.889646;1
08JUN2026;08JUN2026:20:16:50.169796;1
08JUN2026;08JUN2026:20:16:56.464285;1
08JUN2026;08JUN2026:20:17:09.417975;1
08JUN2026;08JUN2026:20:17:42.405117;1
08JUN2026;08JUN2026:20:18:16.612667;1
08JUN2026;08JUN2026:20:18:37.492521;1
08JUN2026;08JUN2026:20:19:31.501720;1
08JUN2026;08JUN2026:20:19:37.767300;1
08JUN2026;08JUN2026:20:19:46.757277;1
08JUN2026;08JUN2026:20:19:58.058535;1
08JUN2026;08JUN2026:20:20:54.263354;1
08JUN2026;08JUN2026:20:21:11.851723;1
08JUN2026;08JUN2026:20:21:47.172023;1
08JUN2026;08JUN2026:20:22:34.868060;1
08JUN2026;08JUN2026:20:23:01.112466;1
08JUN2026;08JUN2026:20:23:09.214883;1
08JUN2026;08JUN2026:20:23:18.012687;1
08JUN2026;08JUN2026:20:24:24.012322;1
08JUN2026;08JUN2026:20:24:25.555380;1
08JUN2026;08JUN2026:20:24:30.183426;1
08JUN2026;08JUN2026:20:25:05.958447;1
08JUN2026;08JUN2026:20:26:05.172597;1
08JUN2026;08JUN2026:20:26:10.768278;1
08JUN2026;08JUN2026:20:26:58.339629;1
08JUN2026;08JUN2026:20:27:55.774666;1
08JUN2026;08JUN2026:20:27:56.697048;1
08JUN2026;08JUN2026:20:28:34.673338;1
08JUN2026;08JUN2026:20:29:09.402257;1
08JUN2026;08JUN2026:20:29:13.618505;1
08JUN2026;08JUN2026:20:29:22.369432;1
08JUN2026;08JUN2026:20:29:38.901988;1
08JUN2026;08JUN2026:20:31:16.947159;1
08JUN2026;08JUN2026:20:31:37.823746;1
08JUN2026;08JUN2026:20:31:53.215833;1
08JUN2026;08JUN2026:20:31:54.038388;1
08JUN2026;08JUN2026:20:33:03.698041;1
08JUN2026;08JUN2026:20:33:19.495523;1
08JUN2026;08JUN2026:20:34:27.180817;1
08JUN2026;08JUN2026:20:35:25.526933;1
08JUN2026;08JUN2026:20:35:36.179977;1
08JUN2026;08JUN2026:20:37:17.730712;1
08JUN2026;08JUN2026:20:37:20.019387;1
08JUN2026;08JUN2026:20:37:49.095659;1
08JUN2026;08JUN2026:20:38:19.602567;1
08JUN2026;08JUN2026:20:40:41.508382;1
08JUN2026;08JUN2026:20:42:22.080565;1
08JUN2026;08JUN2026:20:42:41.220577;1
08JUN2026;08JUN2026:20:42:46.165055;1
08JUN2026;08JUN2026:20:43:55.695064;1
08JUN2026;08JUN2026:20:43:59.998138;1
08JUN2026;08JUN2026:20:44:11.690935;1
08JUN2026;08JUN2026:20:44:19.781964;1
08JUN2026;08JUN2026:20:44:41.442765;1
08JUN2026;08JUN2026:20:45:21.026795;1
08JUN2026;08JUN2026:20:46:30.123648;1
08JUN2026;08JUN2026:20:46:32.797035;1
08JUN2026;08JUN2026:20:46:35.501222;1
08JUN2026;08JUN2026:20:46:49.698120;1
08JUN2026;08JUN2026:20:46:55.177980;1
08JUN2026;08JUN2026:20:47:55.800619;1
08JUN2026;08JUN2026:20:48:03.060184;1
08JUN2026;08JUN2026:20:48:06.473635;1
08JUN2026;08JUN2026:20:48:09.105880;1
08JUN2026;08JUN2026:20:48:50.120765;1
08JUN2026;08JUN2026:20:49:11.837644;1
08JUN2026;08JUN2026:20:49:22.508802;1
08JUN2026;08JUN2026:20:49:44.093525;1
08JUN2026;08JUN2026:20:50:52.737226;1
08JUN2026;08JUN2026:20:51:16.910989;1
08JUN2026;08JUN2026:20:51:27.556635;1
08JUN2026;08JUN2026:20:51:50.505878;1
08JUN2026;08JUN2026:20:51:51.346346;1
08JUN2026;08JUN2026:20:52:05.188296;1
08JUN2026;08JUN2026:20:52:15.696274;1
08JUN2026;08JUN2026:20:52:18.393446;1
08JUN2026;08JUN2026:20:53:16.380762;1
08JUN2026;08JUN2026:20:53:44.826244;1
08JUN2026;08JUN2026:20:54:53.826925;1
08JUN2026;08JUN2026:20:55:04.598468;1
08JUN2026;08JUN2026:20:55:21.333469;1
08JUN2026;08JUN2026:20:55:31.748826;1
08JUN2026;08JUN2026:20:56:00.827745;1
08JUN2026;08JUN2026:20:56:37.598870;1
08JUN2026;08JUN2026:20:56:47.435025;1
08JUN2026;08JUN2026:20:57:19.219170;1
08JUN2026;08JUN2026:20:57:35.164585;1
08JUN2026;08JUN2026:20:57:42.708189;1
08JUN2026;08JUN2026:20:57:46.502502;1
08JUN2026;08JUN2026:20:59:01.658047;1
08JUN2026;08JUN2026:20:59:25.313710;1
08JUN2026;08JUN2026:20:59:57.252423;1
08JUN2026;08JUN2026:21:00:00.676473;1
08JUN2026;08JUN2026:21:00:02.327837;1
08JUN2026;08JUN2026:21:00:02.752470;1
08JUN2026;08JUN2026:21:00:11.918881;1
08JUN2026;08JUN2026:21:00:53.563287;1
08JUN2026;08JUN2026:21:00:59.600609;1
08JUN2026;08JUN2026:21:01:08.863221;1
08JUN2026;08JUN2026:21:01:15.456366;1
08JUN2026;08JUN2026:21:01:47.314238;1
08JUN2026;08JUN2026:21:01:54.740063;1
08JUN2026;08JUN2026:21:02:24.724081;1
08JUN2026;08JUN2026:21:03:50.416875;1
08JUN2026;08JUN2026:21:05:31.507418;1
08JUN2026;08JUN2026:21:05:32.753100;1
08JUN2026;08JUN2026:21:05:43.276129;1
08JUN2026;08JUN2026:21:06:52.209318;1
08JUN2026;08JUN2026:21:07:16.987437;1
08JUN2026;08JUN2026:21:07:32.153286;1
08JUN2026;08JUN2026:21:08:22.571036;1
08JUN2026;08JUN2026:21:08:29.676460;1
08JUN2026;08JUN2026:21:08:37.702343;1
08JUN2026;08JUN2026:21:09:56.062616;1
08JUN2026;08JUN2026:21:10:10.409044;1
08JUN2026;08JUN2026:21:10:26.736883;1
08JUN2026;08JUN2026:21:11:11.111595;1
08JUN2026;08JUN2026:21:11:27.550852;1
08JUN2026;08JUN2026:21:11:38.710165;1
08JUN2026;08JUN2026:21:11:53.913470;1
08JUN2026;08JUN2026:21:12:28.099141;1
08JUN2026;08JUN2026:21:13:14.577462;1
08JUN2026;08JUN2026:21:13:22.504659;1
08JUN2026;08JUN2026:21:14:35.686108;1
08JUN2026;08JUN2026:21:14:43.653981;1
08JUN2026;08JUN2026:21:15:58.958522;1
08JUN2026;08JUN2026:21:16:06.968510;1
08JUN2026;08JUN2026:21:16:44.246221;1
08JUN2026;08JUN2026:21:16:49.591827;1
08JUN2026;08JUN2026:21:17:31.865580;1
08JUN2026;08JUN2026:21:18:58.904391;1
08JUN2026;08JUN2026:21:19:15.237495;1
08JUN2026;08JUN2026:21:19:49.857306;1
08JUN2026;08JUN2026:21:20:47.562202;1
08JUN2026;08JUN2026:21:21:18.080398;1
08JUN2026;08JUN2026:21:22:02.591774;1
08JUN2026;08JUN2026:21:22:28.930584;1
08JUN2026;08JUN2026:21:22:28.938908;1
08JUN2026;08JUN2026:21:22:31.318352;1
08JUN2026;08JUN2026:21:23:16.479803;1
08JUN2026;08JUN2026:21:23:29.197138;1
08JUN2026;08JUN2026:21:23:40.079211;1
08JUN2026;08JUN2026:21:24:22.524338;1
08JUN2026;08JUN2026:21:24:23.651967;1
08JUN2026;08JUN2026:21:25:07.461295;1
08JUN2026;08JUN2026:21:25:12.375523;1
08JUN2026;08JUN2026:21:25:29.043742;1
08JUN2026;08JUN2026:21:26:07.510056;1
08JUN2026;08JUN2026:21:26:10.339670;1
08JUN2026;08JUN2026:21:27:17.103119;1
08JUN2026;08JUN2026:21:27:33.214915;1
08JUN2026;08JUN2026:21:29:16.873448;1
08JUN2026;08JUN2026:21:29:51.967093;1
08JUN2026;08JUN2026:21:30:19.434004;1
08JUN2026;08JUN2026:21:30:28.314137;1
08JUN2026;08JUN2026:21:30:30.969948;1
08JUN2026;08JUN2026:21:30:53.262808;1
08JUN2026;08JUN2026:21:32:14.972900;1
08JUN2026;08JUN2026:21:32:30.074008;1
08JUN2026;08JUN2026:21:32:35.540667;1
08JUN2026;08JUN2026:21:34:05.173447;1
08JUN2026;08JUN2026:21:34:32.216934;1
08JUN2026;08JUN2026:21:34:32.699069;1
08JUN2026;08JUN2026:21:34:52.100260;1
08JUN2026;08JUN2026:21:36:05.248514;1
08JUN2026;08JUN2026:21:36:10.270924;1
08JUN2026;08JUN2026:21:36:13.628765;1
08JUN2026;08JUN2026:21:36:35.302126;1
08JUN2026;08JUN2026:21:36:52.583223;1
08JUN2026;08JUN2026:21:37:11.435711;1
08JUN2026;08JUN2026:21:37:51.574781;1
08JUN2026;08JUN2026:21:38:04.746526;1
08JUN2026;08JUN2026:21:38:25.219177;1
08JUN2026;08JUN2026:21:38:45.914511;1
08JUN2026;08JUN2026:21:38:47.943810;1
08JUN2026;08JUN2026:21:39:11.213297;1
08JUN2026;08JUN2026:21:39:11.416320;1
08JUN2026;08JUN2026:21:39:15.073794;1
08JUN2026;08JUN2026:21:39:16.372483;1
08JUN2026;08JUN2026:21:39:41.567804;1
08JUN2026;08JUN2026:21:39:43.780119;1
08JUN2026;08JUN2026:21:41:31.934131;1
08JUN2026;08JUN2026:21:41:40.582016;1
08JUN2026;08JUN2026:21:42:47.184086;1
08JUN2026;08JUN2026:21:43:03.538990;1
08JUN2026;08JUN2026:21:43:08.190102;1
08JUN2026;08JUN2026:21:43:33.904184;1
08JUN2026;08JUN2026:21:43:43.246140;1
08JUN2026;08JUN2026:21:43:59.935321;1
08JUN2026;08JUN2026:21:44:43.340740;1
08JUN2026;08JUN2026:21:45:13.567504;1
08JUN2026;08JUN2026:21:45:38.276099;1
08JUN2026;08JUN2026:21:46:22.672078;1
08JUN2026;08JUN2026:21:47:04.522158;1
08JUN2026;08JUN2026:21:48:09.190709;1
08JUN2026;08JUN2026:21:48:35.031024;1
08JUN2026;08JUN2026:21:48:38.533441;1
08JUN2026;08JUN2026:21:49:00.482094;1
08JUN2026;08JUN2026:21:49:55.023512;1
08JUN2026;08JUN2026:21:50:13.317166;1
08JUN2026;08JUN2026:21:50:13.543257;1
08JUN2026;08JUN2026:21:50:24.258341;1
08JUN2026;08JUN2026:21:50:45.182727;1
08JUN2026;08JUN2026:21:52:03.841361;1
08JUN2026;08JUN2026:21:52:34.977902;1
08JUN2026;08JUN2026:21:52:53.131796;1
08JUN2026;08JUN2026:21:54:35.816033;1
08JUN2026;08JUN2026:21:55:04.955799;1
08JUN2026;08JUN2026:21:57:41.477198;1
08JUN2026;08JUN2026:21:58:42.823637;1
08JUN2026;08JUN2026:21:59:01.326043;1
08JUN2026;08JUN2026:21:59:21.546683;1
08JUN2026;08JUN2026:22:00:14.592583;1
08JUN2026;08JUN2026:22:00:29.938874;1
08JUN2026;08JUN2026:22:00:36.643092;1
08JUN2026;08JUN2026:22:01:04.376458;1
08JUN2026;08JUN2026:22:02:49.544497;1
08JUN2026;08JUN2026:22:02:57.384860;1
08JUN2026;08JUN2026:22:03:13.589876;1
08JUN2026;08JUN2026:22:03:45.296356;1
08JUN2026;08JUN2026:22:03:57.390627;1
08JUN2026;08JUN2026:22:05:40.823028;1
08JUN2026;08JUN2026:22:06:01.572914;1
08JUN2026;08JUN2026:22:06:08.326892;1
08JUN2026;08JUN2026:22:06:31.613178;1
08JUN2026;08JUN2026:22:07:39.768849;1
08JUN2026;08JUN2026:22:08:07.148539;1
08JUN2026;08JUN2026:22:08:11.336015;1
08JUN2026;08JUN2026:22:09:13.384150;1
08JUN2026;08JUN2026:22:10:19.350712;1
08JUN2026;08JUN2026:22:10:20.410889;1
08JUN2026;08JUN2026:22:12:25.865100;1
08JUN2026;08JUN2026:22:12:28.865194;1
08JUN2026;08JUN2026:22:12:31.212293;1
08JUN2026;08JUN2026:22:12:46.490362;1
08JUN2026;08JUN2026:22:13:42.714441;1
08JUN2026;08JUN2026:22:15:05.025755;1
08JUN2026;08JUN2026:22:15:07.660365;1
08JUN2026;08JUN2026:22:15:16.920883;1
08JUN2026;08JUN2026:22:16:25.467327;1
08JUN2026;08JUN2026:22:16:30.606506;1
08JUN2026;08JUN2026:22:16:32.283768;1
